	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
26444	7.00498428274677	0.228559696525792	-0.185588661674891	-0.414148358200683	0	0	0	0.996340066088977	0.997289290597593	0.990243248581576	0	0	0	26444	Psma7	chr2
269397	3.64651260016296	-0.204490991471611	-0.164443831079041	0.0400471603925703	0	0	0	0.989336652430404	0.992652664130264	0.998619544036449	0	0	0	269397	Ss18l1	chr2
52856	3.46438703134816	0.437224180132615	-0.360530544017636	-0.797754724150251	0	0	0	0.906234795184669	0.941863905879108	0.701389575186217	0	0	0	52856	Mtg2	chr2
228983	5.57014185149936	0.334115592468883	-0.537637115856386	-0.871752708325269	0	0	0	0.946521496785892	0.88135297563277	0.640884553890944	0	0	0	228983	Osbpl2	chr2
56436	4.16900674158616	-0.105156084202735	-0.114899311899067	-0.00974322769633229	0	0	0	0.996808390354868	0.996758867467128	0.99978148924492	0	0	0	56436	Adrm1	chr2
16776	9.79549282883652	-0.720382900076329	-2.4996518520937	-1.77926895201737	0	-2.26932108609632	-1.26114031210383	0.680682145335665	0.0317012900352599	0.127891846304573	0	-1	-1	16776	Lama5	chr2
66481	5.71037545703187	-0.42376304961691	-0.514563183457409	-0.0908001338404993	0	0	0	0.963927988853592	0.94186591965716	0.997101359855176	0	0	0	66481	Rps21	chr2
252966	4.66467655613975	-0.571947971581675	-0.182943295508815	0.389004676072861	0	0	0	0.920349982826454	0.991169694002813	0.975498394354103	0	0	0	252966	Cables2	chr2
271887	0.197612682651705	0.267930327694111	-1.1378095058928	-1.40573983358691	0	-0.133266605568512	-0.400017050012869	0.881948003406179	0.490143518303604	0.377975687915318	0	0	0	271887	Rbbp8nl	chr2
108115	1.56918395333339	2.41613181345212	2.73027661434273	0.314144800890614	0.987433398902422	1.21180952751363	0	0.206372285008241	0.153790823104584	0.876207726849012	1	1	0	108115	Slco4a1	chr2
73247	3.21733421110792	0.350883013292018	0.150687041167258	-0.20019597212476	0	0	0	0.917997666202669	0.973027502702255	0.962347539133422	0	0	0	73247	Mrgbp	chr2
72075	6.32116784472756	-0.327471108243288	-0.0207830946731455	0.306688013570143	0	0	0	0.993577506537099	0.999784440166128	0.995795256944836	0	0	0	72075	Ogfr	chr2
12841	5.84579235486168	-1.45904568422908	1.0401155794604	2.49916126368948	-0.43846688238136	0.0366215821516752	1.4538964767282	0.365517190797684	0.540805169621246	0.103855850026878	0	0	1	12841	Col9a3	chr2
277353	-2.72983159923404	1.60112504082804	3.46754458887547	1.86641954804743	0.508883093037159	1.94156017762777	0.681833236201055	0.348081624333966	0.0548939567769939	0.291347190107745	0	1	0	277353	Tcfl5	chr2
23856	7.07668228374478	-0.427411184839373	0.134595130740584	0.562006315579957	0	0	0	0.948786581066667	0.990650056283301	0.915921918238125	0	0	0	23856	Dido1	chr2
76425	4.59593822108955	0.74033121396339	0.274357797438484	-0.465973416524905	0	0	0	0.789528513695213	0.98006763115894	0.944644970882931	0	0	0	76425	Gid8	chr2
228993	2.00760976318011	-0.779095730254049	-3.08905835321844	-2.30996262296439	0	-3.70041149288277	-2.54064919355766	0.646602111136628	0.00479237523373068	0.0214586109262177	0	-1	-1	228993	Slc17a9	chr2
228994	6.53316936184571	-0.366401097209644	-0.0290891231522217	0.337311974057422	0	0	0	0.95152638640884	0.9973964446083	0.964829928197205	0	0	0	228994	Ythdf1	chr2
228998	5.96564851731101	-0.109290247595536	0.245409531604838	0.354699779200374	0	0	0	0.994359995715372	0.984583840259395	0.976551326576492	0	0	0	228998	Arfgap1	chr2
73368	2.62870579897684	-0.95790678984682	-1.38985859655381	-0.431951806706993	0	-1.0329573847603	0	0.542181749369901	0.170189535645914	0.930885644632778	0	-1	0	73368	Col20a1	chr2
66496	4.15739532997622	0.27161466323375	-0.33986892836669	-0.61148359160044	0	0	0	0.975409703320293	0.970150016917415	0.887450014573077	0	0	0	66496	Ppdpf	chr2
20459	-2.46275212146582	3.23472244382414	3.11848983770091	-0.116232606123227	1.17101897672373	1.15197054642764	0	0.175224126899624	0.177880621476686	0.960696535491468	1	1	0	20459	Ptk6	chr2
20811	-1.57726358236734	0.669300586067054	0.0543570765708798	-0.614943509496174	0	0	0	0.728226089528731	0.977230272470789	0.742416147530882	0	0	0	20811	Srms	chr2
229003	6.94681389217787	-0.706273949758005	-0.608434701926152	0.0978392478318533	0	0	0	0.784954238493306	0.849068950064622	0.991453512152896	0	0	0	229003	Helz2	chr2
229004	5.96688066693696	-0.748948954843649	-0.623901030272677	0.125047924570972	0	0	0	0.848373462433215	0.929399702862968	0.998151562763598	0	0	0	229004	Gmeb2	chr2
269400	4.63848767482617	0.397966134626778	0.661289651555099	0.263323516928321	0	0	0	0.887435641198212	0.757083158574599	0.936366053362293	0	0	0	269400	Rtel1	chr2
76688	5.25261684600777	-0.720094287599725	-0.659301811098435	0.0607924765012902	0	0	0	0.7904651554073	0.835786294061312	0.996148085361694	0	0	0	76688	Arfrp1	chr2
229007	5.35786689908752	-0.407584830787295	-0.455565879721857	-0.0479810489345622	0	0	0	0.986866384952969	0.982480868387756	0.9995626129711	0	0	0	229007	Zgpat	chr2
72699	4.73917162524812	-0.523482505860892	-0.433078275262299	0.090404230598593	0	0	0	0.955439023207268	0.974985928822698	0.998338390596102	0	0	0	72699	Lime1	chr2
329584	2.55426690118195	0.344294207035194	0.0341540957823803	-0.310140111252813	0	0	0	0.930092162059256	0.995149251266952	0.946078106999549	0	0	0	329584	Slc2a4rg-ps	chr2
72147	2.41016655759414	-1.3128206683389	-1.23794650104982	0.0748741672890838	-0.51648519712699	-0.397099156476834	0	0.315629241755178	0.356681466320006	0.979177369257181	0	0	0	72147	Zbtb46	chr2
241850	-1.11960236342264	-0.421229027402723	-2.17231601240667	-1.75108698500395	0	-1.70721278449132	-1.1490776570189	0.818360857686013	0.0698417923472504	0.148755376657252	0	-1	-1	241850	Abhd16b	chr2
66314	6.37661645334707	0.263108014154768	-0.338429777191918	-0.601537791346686	0	0	0	0.994047700891565	0.990356099970503	0.954428081994112	0	0	0	66314	Tpd52l2	chr2
13002	7.16460814380862	-0.063724054517234	-0.096906287791791	-0.033182233274557	0	0	0	0.998117384589846	0.997000027532957	0.9992966065342	0	0	0	13002	Dnajc5	chr2
68556	4.52404636149874	0.306415311428584	-0.383964581919233	-0.690379893347816	0	0	0	0.945153615669505	0.931482923098861	0.787567333701564	0	0	0	68556	Uckl1	chr2
100271841	1.12127327238258	-0.365122730941838	-2.33821658604843	-1.97309385510659	0	-3.11295885824864	-2.39107081929073	0.901091244440837	0.00988608837887115	0.0262001240848057	0	-1	-1	100271841	Uckl1os	chr2
269401	5.892203715046	-0.436177485501894	-0.597841682699754	-0.161664197197861	0	0	0	0.979679961936814	0.94341271262339	0.997636219953362	0	0	0	269401	Zfp512b	chr2
229011	3.22014998495395	0.12222493948595	-1.02939952100373	-1.15162446048968	0	-0.0425061598378173	-0.217351257860799	0.948600813829921	0.496111426725332	0.42757946876502	0	0	0	229011	Samd10	chr2
68879	6.57185585162531	0.128173431565752	-0.27129026999383	-0.399463701559582	0	0	0	0.997704365613498	0.993307621659745	0.988273181135158	0	0	0	68879	Prpf6	chr2
20672	-1.15637808770152	-1.15562332364928	-0.600759071816865	0.55486425183242	-0.0907077900533315	0	0	0.592121429060128	0.780157871226461	0.786817435749751	0	0	0	20672	Sox18	chr2
21400	1.85137145019475	-0.502803167526183	-0.827007476472641	-0.324204308946459	0	0	0	0.829723717752713	0.636339167109769	0.918284255038678	0	0	0	21400	Tcea2	chr2
56470	3.79244188802861	0.943512478656384	1.1383009539829	0.194788475326518	0	0.500035791309327	0	0.576746551937822	0.317146104170854	0.988639007927954	0	0	0	56470	Rgs19	chr2
17932	-2.93846620317587	-2.22215916869688	-4.01793067409271	-1.79577150539584	-1.49225184685907	-3.87325978605522	-1.18338655361549	0.0955540378050669	0.00404869615492602	0.142465470478258	-1	-1	-1	17932	Myt1	chr2
245867	5.82206263544385	0.189359176959475	0.0268331161494633	-0.162526060810012	0	0	0	0.991271359679459	0.998975144104008	0.994457084496646	0	0	0	245867	Pcmtd2	chr2
67005	4.8938003841174	0.773203103044326	0.305180233046127	-0.468022869998199	0	0	0	0.736963600332624	0.965268309142121	0.926955478854781	0	0	0	67005	Polr3k	chr2
80892	3.8831408761319	-0.490310896510546	0.789703105796243	1.28001400230679	0	0	0.186873514952314	0.807966354590763	0.697790389158574	0.51721270533608	0	0	0	80892	Zfhx4	chr3
19302	4.72700550678389	0.851355161766144	0.177514133195062	-0.673841028571083	0	0	0	0.647908623273402	0.977864791875907	0.803014619337479	0	0	0	19302	Pex2	chr3
18767	3.76146334410493	0.017953543033161	2.27164711511929	2.25369357208613	0	3.06747584776322	3.12004959143482	0.997755518014585	0.0104805019044763	0.00977492991554704	0	1	1	18767	Pkia	chr3
67306	4.73991848201502	1.04374321133685	1.73394109692843	0.690197885591575	0.145660684873735	2.39096493112431	0	0.444580830808731	0.0261110617727041	0.829164530537186	0	1	0	67306	Zc2hc1a	chr3
16196	1.04515938720571	0.519403952309621	2.59128592597262	2.07188197366299	0	2.09995231585482	1.44859617355424	0.776692625794054	0.0406357393421147	0.100468554515364	0	1	1	16196	Il7	chr3
100504139	-0.45604925672896	-2.50872690850642	-1.23715876762435	1.27156814088207	-2.09290379252319	-0.31895094588759	0.422033719255441	0.0408480058745744	0.391288119218797	0.349276158893149	-1	0	0	100504139	NA	NA
620966	1.78663503665445	0.566889230413164	-1.01862599411385	-1.58551522452702	0	-0.0479295397992372	-1.47283106058229	0.825938306682773	0.482513432130072	0.0948062938029184	0	0	-1	620966	Gm6194	chr3
20257	-1.5756635076768	1.14920283178517	1.09084017458406	-0.0583626572011049	0.126788893266579	0.0786836571056757	0	0.509242014356496	0.528830272279637	0.974226991391581	0	0	0	20257	Stmn2	chr3
15213	4.89230327642166	-0.70047231205437	1.18268884471994	1.88316115677431	0	0.153017499079204	0.798463229162703	0.693517970158745	0.499148682237413	0.246208194966415	0	0	1	15213	Hey1	chr3
66230	3.97492072318312	0.109507831694356	-0.426496712498952	-0.536004544193308	0	0	0	0.985867060246203	0.926203169067634	0.888797812733185	0	0	0	66230	Mrps28	chr3
100504173	-1.48654107167807	0.336635763646536	0.41467504749226	0.0780392838457247	0	0	0	0.862568058615597	0.828812139230125	0.970430603946692	0	0	0	100504173	NA	NA
21985	6.93898464528857	-0.127260903958493	-0.977011902326653	-0.849750998368161	0	0	0	0.987710203497046	0.526364322469146	0.675119675581059	0	0	0	21985	Tpd52	chr3
229055	6.29885984009023	-1.91499098823186	-0.830002995404736	1.08498799282712	-1.35453697166624	0	0.135564590231089	0.11340156508338	0.612361047110504	0.455635673451295	-1	0	0	229055	Zbtb10	chr3
320088	-1.38925469953052	-3.74302539225074	-1.52844722138913	2.21457817086161	-2.27542205205243	-0.417897671979208	1.17763339134493	0.0341467700955197	0.390165394340275	0.150569234288468	-1	0	1	320088	C030034L19Rik	chr3
170753	7.21610057077091	-1.51995055395689	-1.07528897754559	0.4446615764113	-0.741481129002136	-0.107472471261043	0	0.247907801971457	0.470828589727163	0.819159049447144	-1	0	0	170753	Zfp704	chr3
94212	4.87775973508242	-2.18559702186759	-0.474455397209162	1.71114162465843	-1.34619483575334	0	0.885820496592809	0.117561363710463	0.785204617473792	0.211143086323128	-1	0	1	94212	Pag1	chr3
16592	2.52418567553512	0.558121645318822	2.37501054859344	1.81688890327462	0	1.86357277568823	1.10372955716679	0.761122503027477	0.0564464519488033	0.159198087293963	0	1	1	16592	Fabp5	chr3
100041480	3.8967689429559	1.06808592717914	1.67992475527016	0.611838828091014	0.104002381758976	1.05196599359928	0	0.469423400124225	0.168544891452081	0.734793214051744	0	1	0	100041480	Gm9833	chr3
11770	3.5174254251375	-1.89972518685371	-1.28977782891698	0.609947357936725	-0.557580360092155	-0.179314886996141	0	0.358359850861248	0.53375734726802	0.756416061587796	0	0	0	11770	Fabp4	chr3
55980	5.70510995880533	0.708021337094056	0.594342283504452	-0.113679053589604	0	0	0	0.794170300431645	0.870817229480322	0.990816872957264	0	0	0	55980	Impa1	chr3
241877	-0.599873218348171	-1.66803691456349	-5.56429889029084	-3.89626197572736	-0.71860695533129	-5.42417099477346	-4.14058931254342	0.262641219125574	0.000796391673664345	0.00292774650939736	0	-1	-1	241877	Slc10a5	chr3
66361	3.28187065878848	-0.0405485075010423	-0.60362021544928	-0.563071707948238	0	0	0	0.997969449909594	0.907591182700936	0.930272904271536	0	0	0	66361	Zfand1	chr3
66371	4.57891169319086	-0.118385348439089	-0.386240776529728	-0.267855428090639	0	0	0	0.978891049244426	0.916013235782937	0.955762598054719	0	0	0	66371	Chmp4c	chr3
74718	3.97281752039179	0.122413862847286	0.582180114165519	0.459766251318233	0	0	0	0.985743989277213	0.858076254266516	0.917678279221761	0	0	0	74718	Snx16	chr3
71710	4.32365846255196	-0.101922242490782	0.395964474922107	0.497886717412889	0	0	0	0.986860312605924	0.927398657486287	0.898272891317531	0	0	0	71710	Lrrcc1	chr3
13559	4.27538504581512	-0.57148778715538	-0.166406589380902	0.405081197774479	0	0	0	0.901585454243197	0.988535783416422	0.962987100128892	0	0	0	13559	E2f5	chr3
69126	1.48360079696374	0.325739938100744	0.625020700953344	0.2992807628526	0	0	0	0.923137841864446	0.791324331473379	0.934821133201441	0	0	0	69126	Rbis	chr3
71934	5.04769376471956	0.122279224728308	1.72163853541783	1.59935931068953	0	1.85843810598905	1.60013039070076	0.984475812376379	0.0553247821702808	0.0794363201725014	0	1	1	71934	Car13	chr3
12349	4.63611225751401	-1.81870967045442	-0.95673768489762	0.861971985556798	-0.554982404862661	0	0	0.350286364920432	0.626456461781542	0.641079413142241	0	0	0	12349	Car2	chr3
229096	7.42705856920879	-0.370301934558324	0.134509664728938	0.504811599287263	0	0	0	0.987995192646925	0.997729020731072	0.977751465674418	0	0	0	229096	Ythdf3	chr3
13123	-1.01958404257614	0.571442939591178	4.30529065529295	3.73384771570177	0	2.04770222182446	1.70606216885448	0.77469633893894	0.0500334894190143	0.080418632992252	0	1	1	13123	Cyp7b1	chr3
74252	5.02570373464914	0.994920935653495	0.89087361038206	-0.104047325271434	0	0	0	0.506766906535191	0.640350571503413	0.994021009340586	0	0	0	74252	Armc1	chr3
67472	6.16363024421401	0.00301914944149573	0.221332858848595	0.218313709407099	0	0	0	0.999929263226184	0.993349128359503	0.994992408481849	0	0	0	67472	Mtfr1	chr3
18583	5.16801507301655	0.681241411792275	2.10917792924941	1.42793651745714	0	2.10906879899204	0.84399332256974	0.733866426711481	0.0391618274162585	0.216173246510543	0	1	1	18583	Pde7a	chr3
100039304	3.57067869963219	-0.0974653903346678	-0.247654020415445	-0.150188630080777	0	0	0	0.995844970347065	0.988108561881447	0.994721316835251	0	0	0	100039304	NA	NA
70808	2.77856930403101	0.979979198351108	1.44693120415618	0.466952005805068	0	0.790109307424999	0	0.519344714135324	0.231362162593855	0.825227254093797	0	1	0	70808	4632415L05Rik	chr3
100046095	-2.33129747590854	-2.23069605695463	-4.58768158993294	-2.35698553297831	-1.11471009206967	-3.43487174543839	-1.51675947241015	0.165448875307639	0.0072245983935205	0.0933463393522541	-1	-1	-1	100046095	Gm17771	NA
12870	9.11374522720445	-0.55595218346204	1.07636834397284	1.63232052743488	0	0.0834183544153687	0.746189040467276	0.747027213311222	0.499016744052613	0.251152717003339	0	0	0	12870	Cp	chr3
12807	4.09621872204378	0.363883498212327	0.680626645745861	0.316743147533534	0	0	0	0.952761645472184	0.817233595496991	0.963972524234016	0	0	0	12807	Hps3	chr3
20585	5.06022970880145	0.280966387317831	0.325065906776062	0.0440995194582312	0	0	0	0.96612873383573	0.959208135290363	0.996362411709585	0	0	0	20585	Hltf	chr3
27357	3.75991868250665	0.624763348486015	0.725865177487423	0.101101829001408	0	0	0	0.870525104877588	0.803793822129511	0.993359062383456	0	0	0	27357	Gyg	chr3
81004	5.99009641759974	0.414432634392313	-0.18894212275822	-0.603374757150533	0	0	0	0.979126094382111	0.995365235053963	0.943250981947367	0	0	0	81004	Tbl1xr1	chr3
635702	3.14668092167058	-2.44654544203549	-1.52858122311938	0.917964218916112	-1.89309048400151	-0.678565417335099	0	0.0543352665751976	0.269049528881607	0.560681678433194	-1	0	0	635702	Naaladl2	chr3
13605	4.20005360244556	1.503724581236	2.40933306518462	0.905608483948614	0.596885278457301	1.65751366044693	0	0.29761159401139	0.0763601664360332	0.576595668647633	0	1	0	13605	Ect2	chr3
320024	2.87382159145589	0.858407529171024	0.793311612313608	-0.0650959168574161	0	0	0	0.598823068025873	0.642825190749754	0.978081413373575	0	0	0	320024	Nceh1	chr3
22035	3.70046749650273	-0.999195935284226	-0.824950585521291	0.174245349762935	0	0	0	0.501331834355869	0.695411597338569	0.987628152455961	0	0	0	22035	Tnfsf10	chr3
72007	7.91429944667842	0.0598521294464209	0.192050266580997	0.132198137134576	0	0	0	0.998988503525673	0.996017979646418	0.998362457112185	0	0	0	72007	Fndc3b	chr3
18805	4.91937808000224	-0.000868383443891396	0.615971928606625	0.616840312050516	0	0	0	0.999847922209153	0.805472147003294	0.812809185630919	0	0	0	18805	Pld1	chr3
665113	5.27792900706829	-0.604427035898119	0.480324773998179	1.0847518098963	0	0	0.0700007717860208	0.742346063786888	0.796018919977356	0.540024782484772	0	0	0	665113	Tnik	chr3
208691	2.03836736704489	1.05897178505917	3.12823486473518	2.06926307967601	0.0758235541454172	2.59720782493631	1.29606963231572	0.489245047137872	0.0206238194627264	0.124820467057224	0	1	1	208691	Eif5a2	chr3
68028	4.71590227173576	-0.34205631654273	-0.394075317485033	-0.0520190009423027	0	0	0	0.951337507038333	0.940409860081976	0.995795601343382	0	0	0	68028	Rpl22l1	chr3
14013	-0.064409441826515	0.840533406695481	2.35015142155276	1.50961801485728	0	0.708329994177153	0.270888483024212	0.71079805420739	0.315662641965181	0.511866337812471	0	0	0	14013	Mecom	chr3
80732	5.10179652918166	-0.163428211425513	0.162398659688329	0.325826871113843	0	0	0	0.995446685531955	0.995494328190894	0.989112812643045	0	0	0	80732	Mynn	chr3
69276	7.47880709012309	0.0203381823958013	-0.0806296411010026	-0.100967823496804	0	0	0	0.999680957262568	0.998647685810993	0.998818892620882	0	0	0	69276	Sec62	chr3
71862	2.87208654312402	-0.925286996821842	-0.562986529274795	0.362300467547048	0	0	0	0.556889615098986	0.754291887033174	0.860696478965872	0	0	0	71862	Gpr160	chr3
241915	7.09358000040072	-0.275729029320621	-0.883098755366502	-0.607369726045881	0	0	0	0.993563476124969	0.696755272960645	0.951912334150754	0	0	0	241915	Phc3	chr3
18759	7.82383560622876	-0.801558506169227	-0.519133497951826	0.282425008217401	0	0	0	0.697910432793168	0.884878967569007	0.964951958276847	0	0	0	18759	Prkci	chr3
20482	9.25348629381944	-1.75155565430858	-0.856858287740865	0.89469736656771	-0.92229190233873	0	0	0.202188766464017	0.597118959197795	0.575812600021173	-1	0	0	20482	Skil	chr3
22401	4.62466776261546	1.29618502647819	-0.535652935400816	-1.831837961879	0.693741870832387	0	-2.07312948186435	0.257079023741108	0.870609618143678	0.0408983006856218	0	0	-1	22401	Zmat3	chr3
67576	-1.83965791952066	1.69209373940221	1.24921393784734	-0.442879801554868	0.933200036856994	0.34985038789012	0	0.197674169869536	0.378182422672242	0.810371756185471	1	0	0	67576	4930429B21Rik	NA
18706	6.52495283053084	0.214586332179907	0.577236501208629	0.362650169028722	0	0	0	0.993117088872615	0.937278229479609	0.986406988606062	0	0	0	18706	Pik3ca	chr3
67778	4.20723284808841	0.0211964786239331	0.263734386488141	0.242537907864207	0	0	0	0.998479078915871	0.976632914453663	0.981141100439397	0	0	0	67778	Zfp639	chr3
67414	6.34790549656562	-0.331280767551877	0.186977533286324	0.518258300838201	0	0	0	0.98940146106302	0.99593595472095	0.971542455565224	0	0	0	67414	Mfn1	chr3
14696	1.17474246140891	2.51368250132908	3.40367626575875	0.889993764429671	1.03366052872487	1.60106100644629	0	0.195495896345195	0.0915699913957039	0.66736070168129	1	1	0	14696	Gnb4	chr3
56456	5.67154379020599	0.486765095025352	0.410069721286459	-0.0766953737388931	0	0	0	0.951213937188327	0.969174581267466	0.997491729053516	0	0	0	56456	Actl6a	chr3
74600	2.64880687814997	0.677947825519329	0.399578709530943	-0.278369115988387	0	0	0	0.728293220863655	0.878063572568004	0.919364665901358	0	0	0	74600	Mrpl47	chr3
66046	5.84161627325664	-0.0690919209272787	-0.279605968511643	-0.210514047584364	0	0	0	0.998473759153904	0.991288804305948	0.99566202670031	0	0	0	66046	Ndufb5	chr3
72607	-1.66275077052705	0.397356148107747	3.5581889154411	3.16083276733336	0	0.663095011226687	0.563859738622196	0.919013996610698	0.405539033241969	0.454964385080528	0	0	0	72607	Usp13	chr3
67120	6.10307017007418	0.319237076330268	0.791449409656844	0.472212333326576	0	0	0	0.904971923892593	0.656959015014417	0.854159712901002	0	0	0	67120	Ttc14	chr3
51938	-0.51506828284995	0.919701378705815	2.26765069910021	1.34794932039439	0	1.28886949117668	0.356404324783958	0.577533302416896	0.128916341534516	0.392169295781718	0	1	0	51938	Ccdc39	chr3
14359	6.99790488874112	0.101989102371167	0.473858822805859	0.371869720434692	0	0	0	0.996777153587746	0.961922380882134	0.984077574884133	0	0	0	14359	Fxr1	chr3
67713	1.33721169130212	0.0407381515151568	0.0094451843365535	-0.0312929671786033	0	0	0	0.994111216736525	0.998719703928409	0.996103691935929	0	0	0	67713	Dnajc19	chr3
76295	6.73715635482311	-0.161722504423714	0.116271760977307	0.277994265401022	0	0	0	0.994893579768235	0.996541765329883	0.991532774803698	0	0	0	76295	Atp11b	chr3
114893	4.5743031063134	0.0282680615311444	0.475796751770361	0.447528690239217	0	0	0	0.997432693550531	0.919078730229345	0.933910488697256	0	0	0	114893	Dcun1d1	chr3
72039	4.81781674908238	-0.520191615827931	-0.21927287481732	0.300918741010611	0	0	0	0.944174437295404	0.990177306553426	0.98706018498452	0	0	0	72039	Mccc1	chr3
229211	6.16730634362779	-0.660993771848383	0.27085247435934	0.931846246207723	0	0	0	0.811368621473401	0.96187506510024	0.577263417060927	0	0	0	229211	Acad9	chr3
241944	4.62175435186132	-0.421465249000587	0.42317460465229	0.844639853652877	0	0	0	0.968387071806684	0.965790014447269	0.721770017604969	0	0	0	241944	Zfp267	chr3
11747	7.55228990910897	0.355012979517982	0.570946672895231	0.21593369337725	0	0	0	0.944601981636982	0.864893376433847	0.978695082583138	0	0	0	11747	Anxa5	chr3
100503068	-2.52661464328033	-1.23404790077669	-0.763118645981104	0.470929254795587	-0.153900430400809	0	0	0.536300719227615	0.705820081989618	0.807581968992428	0	0	0	100503068	Smim43	chr3
50911	4.40198088371091	0.479627943152023	0.488855930031578	0.00922798687955506	0	0	0	0.870244760240377	0.870636613010435	0.998377703412821	0	0	0	50911	Exosc9	chr3
12428	3.90158487549549	1.81395077510993	3.2657880567923	1.45183728168237	0.922649256715067	2.51709937715573	0.483267943325945	0.20399497700606	0.0232938620349562	0.341573294093958	1	1	0	12428	Ccna2	chr3
71492	1.75826615221569	0.252490734699413	2.01774170703722	1.76525097233781	0	1.48413445792461	1.15248940444743	0.90473544156646	0.0951324307738121	0.148236474256725	0	1	1	71492	Bbs7	chr3
229227	7.50274061651415	-0.863302650041731	-0.1487304518062	0.714572198235531	0	0	0	0.690929056065035	0.994114751404325	0.859153274753791	0	0	0	229227	4932438A13Rik	chr3
207175	0.025884433975071	0.350318310066443	0.586163420762472	0.235845110696029	0	0	0	0.848193250577404	0.737141089445966	0.901067032425065	0	0	0	207175	Cetn4	chr3
241950	1.483141478338	1.0775483831939	1.92048188443079	0.842933501236892	0.0974206373027344	1.13027930926439	0	0.481963457210952	0.155197484824217	0.605064988797434	0	1	0	241950	Bbs12	chr3
14173	-0.317937707423514	0.335187792291765	3.83909590188989	3.50390810959813	0	1.80504492269946	1.62081276214458	0.860971737397066	0.0697324223735487	0.0897185538967418	0	1	1	14173	Fgf2	chr3
229228	2.41726123981309	0.157098163666507	1.19799423282837	1.04089606916187	0	0.240531956369739	0.0499118036970743	0.932320767072808	0.426513149956273	0.503560197074331	0	0	0	229228	Nudt6	chr3
57815	4.8104669441045	-0.414469812260958	-0.120994739033078	0.293475073227881	0	0	0	0.948020530954436	0.990910123716572	0.976235958649211	0	0	0	57815	Spata5	chr3
24063	3.96083194711494	0.338503566612247	1.29654329892378	0.958039732311538	0	0.327131037033194	0	0.84802718090193	0.398491608260192	0.553622215325226	0	0	0	24063	Spry1	chr3
381438	7.01320128638222	-0.480550385151298	-0.373740117045791	0.106810268105506	0	0	0	0.935449755415877	0.96167508457438	0.994612513167616	0	0	0	381438	Gm5148	chr3
99696	5.20988792259089	-0.139849650279808	0.68111704778865	0.820966698068458	0	0	0	0.9930231811021	0.851535176898234	0.735493052808486	0	0	0	99696	Ankrd50	chr3
329628	3.78105522715554	0.286380054750382	2.68686400906528	2.4004839543149	0	2.94102008294494	2.47569253905251	0.909517198499648	0.0125698067804719	0.0235739313041705	0	1	1	329628	Fat4	chr3
380614	3.72348910654933	0.106923417256874	0.384146277809209	0.277222860552336	0	0	0	0.997219345214363	0.981199617480146	0.990995711693191	0	0	0	380614	Intu	chr3
18415	5.14091765799542	2.00812253845954	1.74034592579897	-0.26777661266057	0.93951269964686	0.709216883167877	0	0.205886083629824	0.270686506118699	0.879792532351688	1	0	0	18415	Hspa4l	chr3
20873	3.68717561608627	0.385614393798343	1.4741608760745	1.08854648227616	0	0.694048441478157	0.130677130525753	0.845717431571029	0.261376744095656	0.460251897369645	0	0	0	20873	Plk4	chr3
72175	2.87928662078599	0.369714832743829	-0.418563984285935	-0.788278817029764	0	0	0	0.882546339819553	0.874907841169573	0.664172171326504	0	0	0	72175	Mfsd8	chr3
100039027	-1.77552030042237	1.13077082481589	1.48430892743431	0.353538102618415	0.158810589665308	0.588866856381043	0	0.459250680621535	0.299313582113676	0.844416543249064	0	0	0	100039027	Gm2011	chr3
269423	1.30391885084899	1.24836209539809	1.17652431026102	-0.0718377851370693	0.488981074587477	0.356052260505842	0	0.322726946035925	0.368805953226014	0.980917691201093	0	0	0	269423	Abhd18	chr3
214048	4.76134956289985	-0.922355414408076	0.251149054423042	1.17350446883112	0	0	0.306199120370442	0.558431599251902	0.910699206674232	0.3886236940635	0	0	0	214048	Larp1b	chr3
70804	5.76098903674187	0.597764198735357	0.871543503439816	0.273779304704459	0	0	0	0.9545257276756	0.727084975156972	0.995932640319818	0	0	0	70804	Pgrmc2	chr3
78706	-2.52411495051162	-0.0451423831099749	0.922536437313235	0.96767882042321	0	0	0	0.981575441810347	0.638357655774236	0.61006617278451	0	0	0	78706	Platr4	chr3
269424	6.05854347619237	0.564333325320445	1.46565878835935	0.901325463038906	0	1.43036695651676	0	0.889870557023991	0.100335272316768	0.621688205964008	0	1	0	269424	Jade1	chr3
67161	3.85432813399836	-0.570356759027685	0.474831741040823	1.04518850006851	0	0	0.19010452725841	0.938675390296315	0.96051895771621	0.42766649841278	0	0	0	67161	Sclt1	chr3
73852	0.527464548913746	0.627246314860213	0.731749061703595	0.104502746843382	0	0	0	0.713769439343361	0.661522367839517	0.955211981011852	0	0	0	73852	D3Ertd751e	chr3
18526	0.825319375049839	-2.38296005957111	-1.68994174252065	0.69301831705046	-1.08409901915449	-0.526898271398965	0	0.177269805953826	0.350011469438899	0.692385192229578	-1	0	0	18526	Pcdh10	chr3
